#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file,,,,,,
22,6,2,2,2.719254709,1,0,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0,
22,6,2,3,2.926574212,0.75,0,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0.791074716,
22,6,2,4,2.109532577,0.375,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0,
22,6,2,5,2.93323802,1,0,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0.513502179,
22,6,2,6,1.369339144,0.375,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,1.31552045,
22,6,2,7,2.192534083,0.6,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0.994851619,
22,6,2,8,1.989703238,0.5,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,1.827840586,
22,6,2,9,2.437120781,0.75,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0,8.147680862
23,7,2,0,0,0.5,0,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0.803595267,
23,7,2,1,0.803595267,1,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,1.819475297,
23,7,2,2,1.819475297,1,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0,
23,7,2,3,2.486761345,0.75,0,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0.689978118,
23,7,2,4,1.839941648,0.375,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0,
23,7,2,5,2.533145986,1,0,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0.899792013,
23,7,2,6,2.399445367,0.375,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,1.284878084,
23,7,2,7,2.141463474,0.6,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0.373505842,
23,7,2,8,0.747011685,0.5,1,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0,
23,7,2,9,2.238994915,0.75,0,6,3.85,9.750932737,simulation_2019-06-04T15-20-42,,,,,0,5.871224621
